"Ref","SpID","Grupo.taxon√≥mico","Familia","Genero.x","Especie.x","Habito","Origen","Regiones_Biogeograficas","Elevacion_Minima","Elevacion_Maxima","Comestible_humano","Alimento_animal","Artesanal","Cultural","Forraje","Medicinal","Ornamental","Toxico","Construccion","Combustible","Ecologico","Fijador_de_N2","Proteccion_suelos","Proteccion_agua","Cerca_viva","Industrial","TÌtulo","Region","Cita"
4,9348,"Asteridas","SAPOTACEAE","Pouteria","Pouteria lucuma","√å¬Årbol","Nativa","Andes","1500m","3000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5324,"Rosidas","MALVACEAE","Herrania","Herrania camargoana","√å¬Årbol","Nativa","","50m","450m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,189,"Rosidas","ANACARDIACEAE","Anacardium","Anacardium excelsum","√å¬Årbol","Nativa","Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","1100m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3484,"Rosidas","FABACEAE","Brownea","Brownea grandiceps","Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","40m","1570m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2483,"Rosidas","CLUSIACEAE","Clusia","Clusia eugenioides","Arbusto  Arbolito  √å¬Årbol","Nativa","Andes","750m","1900m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3219,"Rosidas","EUPHORBIACEAE","Caryodendron","Caryodendron orinocense","√å¬Årbol","Nativa","Amazonia  Andes  Orinoquia","350m","1300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4292,"Asteridas","GESNERIACEAE","Besleria","Besleria calantha","Hierba  Arbusto","Nativa","Andes  Guayana y Serrania de La Macarena","1300m","2300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7754,"Asteridas","PRIMULACEAE","Bonellia","Bonellia frutescens","Arbusto  Arbolito  √å¬Årbol","Nativa","Llanura del Caribe","0m","500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6462,"Rosidas","MELIACEAE","Carapa","Carapa guianensis","√å¬Årbol","Nativa","Amazonia  Andes  Pacifico  Valle del Magdalena","0m","870m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9101,"Rosidas","SALICACEAE","Xylosma","Xylosma spiculifera","Arbolito","Nativa","Andes","1750m","2900m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3555,"Rosidas","FABACEAE","Clathrotropis","Clathrotropis macrocarpa","Arbusto  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Orinoquia","100m","250m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3473,"Rosidas","FABACEAE","Bauhinia","Bauhinia variegata","Arbusto  √å¬Årbol","Cultivada","Andes","1025m","2400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1847,"Rosidas","BURSERACEAE","Protium","Protium glabrescens","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Orinoquia","100m","600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7375,"Magnolidae","PIPERACEAE","Piper","Piper grande","Arbusto  Arbolito","Nativa","Andes  Pacifico  Sierra Nevada de Santa Marta  Valle del Magdalena","10m","2140m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3485,"Rosidas","FABACEAE","Brownea","Brownea longipedicellata","√å¬Årbol","Nativa","Amazonia","250m","250m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3432,"Rosidas","FABACEAE","Aeschynomene","Aeschynomene americana","Hierba  Arbusto  Trepadora","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","15m","1900m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3113,"Asteridas","ERICACEAE","Vaccinium","Vaccinium meridionale","Arbusto","Nativa","Andes  Sierra Nevada de Santa Marta","1850m","3800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4014,"Rosidas","FABACEAE","Pithecellobium","Pithecellobium lanceolatum","Arbusto  Arbolito  √å¬Årbol","Nativa","Andes  Islas Caribenas  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1250m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4341,"Asteridas","GESNERIACEAE","Columnea","Columnea dimidiata","Hierba  Subarbusto  Arbusto  Epifita","Nativa","Andes  Pacifico  Valle del Cauca","0m","3000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6811,"Rosidas","MYRTACEAE","Eucalyptus","Eucalyptus resinifera","√å¬Årbol","Cultivada","Andes","1400m","2600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9829,"Rosidas","URTICACEAE","Cecropia","Cecropia ficifolia","√å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia","100m","1000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2240,"Rosidas","CHRYSOBALANACEAE","Chrysobalanus","Chrysobalanus icaco","Arbusto  √å¬Årbol","Nativa","Islas Caribenas  Llanura del Caribe  Pacifico  Valle del Magdalena","0m","550m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6809,"Rosidas","MYRTACEAE","Eucalyptus","Eucalyptus grandis","√å¬Årbol","Cultivada","Andes","1600m","1600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7220,"SuperAsteridas","PHYTOLACCACEAE","Phytolacca","Phytolacca dioica","√å¬Årbol","Nativa","Andes","1700m","2400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5711,"Rosidas","MELASTOMATACEAE","Chaetolepis","Chaetolepis microphylla","Hierba  Subarbusto  Arbusto","Nativa","Andes","2000m","3700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9411,"Rosidas","SIMAROUBACEAE","Picrolemma","Picrolemma huberi","Arbusto  Arbolito  √å¬Årbol","Nativa","Andes  Valle del Magdalena","500m","1500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3973,"Rosidas","FABACEAE","Ormosia","Ormosia nobilis","√å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia  Pacifico","80m","1420m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5243,"Rosidas","MALPIGHIACEAE","Tetrapterys","Tetrapterys styloptera","Arbusto  Trepadora  Liana","Nativa","Amazonia  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","60m","1300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5434,"Rosidas","MALVACEAE","Ochroma","Ochroma pyramidale","√å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","1800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1918,"SuperAsteridas","CACTACEAE","Opuntia","Opuntia caracassana","Arbusto","Nativa","Andes  Llanura del Caribe","0m","680m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4554,"Rosidas","JUGLANDACEAE","Juglans","Juglans neotropica","√å¬Årbol","Nativa","Andes","1600m","3100m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1365,"Asteridas","ASTERACEAE","Espeletia","Espeletia tunjana","Hierba  Arbusto","Nativa","Andes","2000m","3600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4826,"Magnolidae","LAURACEAE","Ocotea","Ocotea cymbarum","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","100m","300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3654,"Rosidas","FABACEAE","Enterolobium","Enterolobium cyclocarpum","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","0m","1200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5603,"Rosidas","MELASTOMATACEAE","Arthrostemma","Arthrostemma ciliatum","Hierba  Subarbusto  Arbusto  Arbolito  Trepadora","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","15m","2260m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9320,"Asteridas","SAPOTACEAE","Pouteria","Pouteria caimito","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia  Pacifico  Valle del Magdalena","0m","1700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,8794,"Asteridas","RUBIACEAE","Remijia","Remijia trianae","Arbolito","Nativa","Orinoquia","390m","400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6540,"Eudicotiledoneas","MENISPERMACEAE","Anomospermum","Anomospermum reticulatum","Arbolito  Trepadora  Liana","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Pacifico  Valle del Magdalena","0m","2300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2786,"Eudicotiledoneas","DILLENIACEAE","Curatella","Curatella americana","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Orinoquia  Valle del Magdalena","90m","1000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3127,"Rosidas","ERYTHROXYLACEAE","Erythroxylum","Erythroxylum acutum","Arbusto","Nativa","Pacifico","0m","20m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7336,"Magnolidae","PIPERACEAE","Piper","Piper darienense","Hierba  Arbusto","Nativa","Llanura del Caribe  Pacifico  Valle del Magdalena","10m","600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3448,"Rosidas","FABACEAE","Anadenanthera","Anadenanthera peregrina","√å¬Årbol","Nativa","Andes  Guayana y Serrania de La Macarena  Orinoquia  Valle del Magdalena","100m","770m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5736,"Rosidas","MELASTOMATACEAE","Clidemia","Clidemia crenulata","Hierba  Arbusto","Nativa","Andes  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1650m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,240,"Magnolidae","ANNONACEAE","Annona","Annona ambotay","Arbusto  √å¬Årbol  Trepadora","Nativa","Amazonia","100m","850m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,119,"Rosidas","ACHARIACEAE","Lindackeria","Lindackeria paludosa","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Orinoquia","100m","500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7331,"Magnolidae","PIPERACEAE","Piper","Piper cuspidilimbum","Arbusto","Nativa","Pacifico","100m","100m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5549,"Rosidas","MALVACEAE","Theobroma","Theobroma cacao","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Pacifico  Valle del Cauca  Valle del Magdalena","0m","1540m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7257,"Magnolidae","PIPERACEAE","Piper","Piper arboreum","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Pacifico  Sierra Nevada de Santa Marta  Valle del Magdalena","0m","1700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1931,"SuperAsteridas","CACTACEAE","Pereskia","Pereskia guamacho","Arbusto  Arbolito","Nativa","Llanura del Caribe  Orinoquia","0m","200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4075,"Rosidas","FABACEAE","Senna","Senna pallida","Subarbusto  Arbusto  Arbolito","Nativa","Andes  Llanura del Caribe  Valle del Cauca","3m","1820m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3471,"Rosidas","FABACEAE","Bauhinia","Bauhinia tarapotensis","Arbusto  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Pacifico","200m","600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
